post_message,label
"Cựu Tổng giám đốc bị truy tố vì lừa bán dự án chiếm đoạt hàng chục tỷ đồng. Viện Kiểm sát nhân dân TP Hà Nội vừa hoàn tất cáo trạng truy tố bị can Nguyễn Quang Thuật (sinh năm 1964, trú ở phường Thượng Đình, quận Thanh Xuân, Hà Nội) về tội “Lừa đảo chiếm đoạt tài sản”.. Theo cáo trạng truy tố, bị can Nguyễn Quang Thuật là Tổng giám đốc và là người đại diện theo pháp luật của Công ty CP Giáo dục tiên tiến Toàn cầu (GAV).
Năm 2014, cổ đông của Công ty GVA gồm: Công ty CP Xuất nhập khẩu tổng hợp Hà Nội (Geleximco) sở hữu 55%, Công ty CP Công nghiệp Xây lắp An Bình sở hữu 15% và Công ty CP Quản lý quỹ đầu tư chứng khoán An Bình 30%. Năm 2020, Geleximco chuyển nhượng toàn bộ 55% cổ phần tại Công ty GAV cho người khác.
Chấm dứt hợp tác vì quy định pháp luật
Quá trình điều tra cho thấy, Công ty CP Đầu tư và xây dựng quốc tế Vigeba là chủ đầu tư Dự án Khu đô thị Thành phố giao lưu, trong đó có 3 lô đất ký hiệu NT1, TH, THPT. Năm 2014, Công ty Vigeba thỏa thuận chuyển nhượng đất có hạ tầng kỹ thuật đối với 3 lô đất trên cho Công ty GAV.
Cựu Tổng giám đốc Công ty GAV sẽ bị đưa ra xét xử trước pháp luật
Nhưng đến năm 2020, Sở Xây dựng Hà Nội rà soát hồ sơ chuyển nhượng một phần dự án tại 3 lô đất trên và xác định, thời điểm Công ty Vigeba đề nghị chuyển nhượng thì pháp luật không quy định thủ tục chuyển nhượng một phần dự án nên không có cơ sở để giải quyết đề nghị của nhà đầu tư.
Trong quá trình hợp tác, Công ty GAV chuyển cho Công ty Vigeba hơn 14 tỷ đồng để nộp tiền thuê đất và thuế sử dụng đất phi nông nghiệp.
Đến tháng 11-2022, Công ty Vigeba có văn bản gửi Công ty GAV thông báo chấm dứt hợp tác và yêu cầu bàn giao lại mặt bằng do việc chuyển nhượng không đủ cơ sở để thực hiện theo quy định pháp luật. Công ty Vigeba đồng thời khẳng định vẫn đang là chủ đầu tư dự án.
Trước khi Công ty Vigaba ra văn bản chấm dứt hợp tác, năm 2017, bà Phạm Bích N (ở quận Nam Từ Liêm, Hà Nôi) được Nguyễn Quang Thuật giới thiệu gặp ông Vũ Văn Tiền (Chủ tịch Tập đoàn Geleximco, đồng thời là Chủ tịch HĐQT Công ty Vigeba) để được đầu tư xây dựng trường học tại 3 lô đất NT1, TH, THPT Khu đô thị Thành phố giao lưu.
Cùng thời điểm này, Thuật đưa bà N xem hợp đồng nguyên tắc, biên bản bàn giao mặt bằng 3 lô đất và nói sẽ làm thủ tục để người phụ nữ này được đầu tư xây dựng trường học tại đây. Hai bên thống nhất, sau khi thực hiện đầy đủ thủ tục xây dựng trường học, Thuật sẽ được hưởng 10% tiền đầu tư hạ tầng.
Năm 2018, bà N ký văn bản thỏa thuận về việc chuyển nhượng toàn bộ dự án thành phần tại 3 lô đất thuộc dự án xây dựng trường học tại Khu đô thị Thành phố giao lưu với Công ty GAV. Sau đó, bà N chuyển cho Công ty GAV hơn 10 tỷ đồng.
Trong khi đó, ông Vũ Văn Tiền xác định chưa bao giờ đồng ý cho Nguyễn Quang Thuật chuyển nhượng dự án thành phần tại 3 lô đất cho bà N vì Thuật không phải người nắm giữ vị trí quan trọng tại Công ty Vigeba.
Khoảng thời gian các năm 2016, 2017, bà N đến gặp ông Tiền đề xuất được hợp tác, đầu tư, xây dựng trường học trên 3 lô đất để phát triển hệ thống giáo dịch của Ngôi sao Hà Nội. Ông Tiền đã giao Tổng giám đốc Công ty Vigeba xem xét, phối hợp thực hiện.
Hiện, Công ty Vigeba và công ty của bà N vẫn đang phối hợp triển khai và thực hiện một số thủ tục. Công ty của bà N vẫn là nhà đầu tư được ưu tiên số 1 để lựa chọn đầu tư, xây dựng trường học trên 3 lô đất thuộc Dự án Khi đô thị Thành phố giao lưu. Công ty Vigeba chưa ký bất kỳ văn bản, hợp đồng nào thể hiện chuyển nhượng dự án thành phần tại các ô đất trên cho bà N.
Do số tiền bà N chuyển cho Công ty GAV đã được Nguyễn Quang Thuật chuyển vào Công ty Vigeba để trả tiền sử dụng đất, nên Cơ quan điều tra xác định không có căn cứ cho thấy Thuật chiếm đoạt số tiền của bà N. Cơ quan điều tra vì thế không xử lý hình sự Thuật ở hành vi này.
“Qua mặt” cổ đông và bán dự án bất hợp pháp
Cũng theo tài liệu truy tố, năm 2017, ông Vũ Thanh Tùng là Phó giám đốc Công ty CP Thiết kế xây dựng và kinh doanh Phát triển nhà (Công ty Phát triển nhà) và bị can Nguyễn Quang Thuật quen biết nhau.
Cuối năm 2019, thấy lô đất NT1, TH, THPT vẫn đang bỏ trống nên ông Tùng hỏi mua lại dự án các lô đất trên để xây dựng trường học. Thời điểm này, Công ty Vigeba vẫn đang là chủ đầu tư dự án đối với 3 lô đất nêu trên tại Khu đô thị Thành phố giao lưu.
Cùng thời điểm thì văn bản thỏa thuận về việc chuyển nhượng toàn bộ dự án thành phần tại 3 lô đất thuộc Dự án Khu đô thị Thành phố giao lưu giữa bị can Thuật và bà Phạm Bích N vẫn đang được thực hiện. Mặt khác, các cổ đông của công ty GVA không đồng ý để Thuật chuyển nhượng 3 lô đất thông qua chuyển nhượng cổ phần công ty GAV cho Công ty Phát triển nhà.
Dù vậy, bị can Thuật vẫn nói với ông Tùng rằng, bà N vi phạm hợp đồng và không thực hiện dự án nữa. Các cổ đông của Công ty GAV đã đồng ý về việc chuyển nhượng toàn bộ cổ phần của công ty này cho Công ty Phát triển nhà.
Bị can Thuật cho ông Tùng xem các văn bản gửi một số đơn vị thông báo về phương án chuyển nhượng toàn bộ cổ phần của Công ty GAV cho Công ty Phát triển nhà và khẳng định đã thống nhất với các cổ đông về việc chuyển nhượng dự án thông qua chuyển nhượng toàn bộ cổ phần của công ty GAV cho Công ty Phát triển nhà.
Do tin tưởng Thuật nên ngày 23-4-2020, ông Vũ Thanh Tùng đại diện Công ty Phát triển nhà (Bên B) ký Văn bản thỏa thuận về việc chuyển nhượng Công ty CP Giáo dục tiên tiến Toàn cầu với Nguyễn Quang Thật (Bên A), giá trị chuyển nhượng là hơn 101 tỷ đồng.
Theo nội dung văn bản thỏa thuận, trong 2 ngày làm việc, kể từ ngày ký văn bản này, Bên B thanh toán cho Bên A gần 39 tỷ đồng vào tài khoản Công ty GAV. Thực hiện việc mua bán cổ phần, dự án, ngày 27-4-2020, ông Tùng đã chuyển gần 39 tỷ đồng cho Công ty GAV.
Ngay sau khi nhận được tiền, bị can Thuật chuyển 30 tỷ đồng đến Công ty CP Chứng khoán Tân Việt và rút tiền mặt hơn 8,9 tỷ đồng để chi tiêu cá nhân.
Quá trình điều tra, ngày 4-8-2023, Nguyễn Quang Thuật nộp hơn 35 tỷ đồng và đến ngày 29-2-2024 nộp thêm hơn 3,7 tỷ đồng để khắc phục hậu quả. Cơ quan điều tra đã quyết định xử lý vật chứng, trao trả toàn bộ số tiền trên cho ông Vũ Thanh Tùng.
Nguồn: Báo An ninh thủ đô",1
"Cảnh báo hành vi giả mạo, cắt ghép hình ảnh để quảng cáo lừa đảo tiền ảo, phát tán thông tin sai sự thật và lừa đảo. Trung tâm Xử lý tin giả, thông tin xấu độc Việt Nam (VAFC) cảnh báo về tình trạng các đối tượng lừa đảo sử dụng công nghệ để cắt ghép hình ảnh lãnh đạo cơ quan nhà nước, lãnh đạo doanh nghiệp vào khung hình (măng-sét) các tờ báo lớn để tạo niềm tin, dụ dỗ người dân tham gia đầu tư tài chính, tiền ảo và thực hiện các thủ đoạn lừa đảo.. 1. Nhận diện thủ đoạn ""Mượn danh Lãnh đạo, ghép mác Báo chí""
Thời gian gần đây, VAFC ghi nhận sự gia tăng của các chiến dịch phát tán tin giả với kịch bản tinh vi nhằm ""thao túng tâm lý"" người dùng mạng xã hội. Công thức chung của các đối tượng này bao gồm:
Tìm kiếm hình ảnh thật của các Lãnh đạo tại các sự kiện, hội nghị chính thống.
Sử dụng công nghệ chỉnh sửa ảnh (Photoshop, AI) để thay đổi phông nền, bối cảnh sang các nội dung quảng cáo (sàn tiền ảo, dự án đầu tư siêu lợi nhuận, thuốc đông y...).
Đặc biệt nguy hiểm, chúng lồng ghép các hình ảnh đã chỉnh sửa này vào giao diện (măng-sét) của các tờ báo uy tín (như Báo Thanh Niên, Tuổi Trẻ, VTV...) hoặc các trang tin điện tử giống hệt trang gốc để người xem lầm tưởng đây là thông tin báo chí chính thống. Gây ảnh hưởng lớn đến uy tín của các cá nhân, tổ chức liên quan.
2. Vụ việc giả mạo Lãnh đạo Cục Du lịch Quốc gia Việt Nam
Trung tâm xử lý tin giả, thông tin xấu độc Việt Nam (VAFC) vừa nhận được thông tin phản ánh từ Cục Du lịch Quốc gia Việt Nam phát hiện tài khoản Facebook “BNB Global” đã đăng tải thông tin quảng bá cho chương trình khuyến mãi tiền ảo với tiêu đề “Nhận Thưởng 0.25 BNB!”. Để tăng độ uy tín, đối tượng đã:
Ảnh chụp màn hình tài khoản BNB Global đăng thông tin giả mạo, cắt ghép, sai sự thật trên mạng xã hội Facebook
Ảnh gốc lãnh đạo Cục Du lịch Quốc gia Việt Nam dự cuộc gặp mặt chúc mừng kỷ niệm 30 năm thành lập Trung tâm Thông tin du lịch
Hành vi này không chỉ xâm phạm nghiêm trọng uy tín của cơ quan quản lý nhà nước mà còn là cái bẫy dẫn dụ người dân vào các đường dây lừa đảo tài chính, gây thiệt hại về tài sản.
VAFC khẳng định, việc cắt ghép, sử dụng hình ảnh Lãnh đạo và nhái giao diện báo chí là hành vi vi phạm pháp luật nghiêm trọng. Theo Luật An ninh mạng, hành vi đưa thông tin bịa đặt, sai sự thật xâm phạm danh dự, uy tín, nhân phẩm hoặc gây thiệt hại đến quyền và lợi ích hợp pháp của cơ quan, tổ chức, cá nhân khác đều bị nghiêm cấm và xử lý nghiêm.
Trung tâm xử lý tin giả, thông tin xấu độc Việt Nam (VAFC) đang phối hợp các cơ quan liên quan để xử lý các hành vi vi phạm được phát hiện. Để tránh trở thành nạn nhân của chiêu trò ""giả thật lẫn lộn"" này, Trung tâm Xử lý tin giả, thông tin xấu độc Việt Nam và Cục Du lịch Quốc gia Việt Nam khuyến cáo
Không tin vào ""Lợi nhuận khủng"" được bảo trợ bởi hình ảnh lãnh đạo:Các lãnh đạo và cơ quan nhà nước không bao giờ tham gia quảng cáo, kêu gọi đầu tư cho các sàn tiền ảo, ứng dụng kiếm tiền hay sản phẩm thương mại trên mạng xã hội.
Kiểm tra kỹ tên miền (URL):Khi đọc một bài báo, hãy nhìn kỹ địa chỉ trang web. Các trang giả mạo thường có tên miền lạ, sai khác một vài ký tự so với báo chính thống.
Xác thực nguồn tin:Đối với các thông tin liên quan đến ngành du lịch, người dân chỉ nên tham khảo tại trang chính thức:https://vietnamtourism.gov.vn
Báo cáo vi phạm:Nếu phát hiện hình ảnh Lãnh đạo bị cắt ghép hoặc các trang web giả mạo báo chí, hãy thông báo ngay cho các cơ quan chức năng hoặc gửi tin tới Trung tâm Xử lý tin giả để kịp thời ngăn chặn.",1
"Phụ huynh bắt đầu đăng ký suất học lớp 1, 6 ở TP HCM. TP HCM chỉ tổ chức một đợt tuyển lớp 1, 6 cho tất cả học sinh, phụ huynh có 10 ngày để đăng ký, bắt đầu từ 27/5..",0
"Ác tâm của người đàn bà ngoại tình với chồng bạn thân. MỹBị chấm dứt cuộc tình ngoài luồng, Rebecca 'Becky' Sears nảy ý định thủ tiêu bạn thân nhưng không muốn tự ra tay mà xúi giục 'con trai cưng' gây án..",0
"Ngồi thuyền ngắm vùng chim hoang dã lớn nhất miền Bắc. Ninh BìnhDu khách ngồi thuyền len qua vùng bán ngập nước giữa núi đá vôi ở Thung Nham, khám phá vườn chim tự nhiên lớn nhất miền Bắc với khoảng 5.000 tổ thuộc hơn 46 loài sinh sống..",0
"Vợ chồng cùng giảm cân để sinh con. TP HCMChị Thảo 32 tuổi và anh Châu 35 tuổi đều béo phì, kết hôn 5 năm chưa có con, nay cùng giảm cân để ổn định nội tiết, thành công mang thai tự nhiên..",0
"Tiệm bánh mì gây ngộ độc cho 62 người bị phạt 80 triệu đồng. Nghệ AnChủ tiệm bánh mì Quỳnh ở xã Diễn Châu bị phạt 80 triệu đồng, tạm dừng hoạt động sản xuất, kinh doanh thực phẩm trong 3 tháng sau vụ 62 người ngộ độc..",0
"Mối duyên từ chuyến bay định mệnh của hai người lạ. Sau cuộc trò chuyện tình cờ trên chuyến bay từ Mỹ sang Đức năm 2016, Natalie Malouf và Juan Prieto không ngờ họ sẽ trở thành vợ chồng và có một tổ ấm hạnh phúc sau 10 năm..",0
"Loewe ra mắt bộ sưu tập tiền Thu Đông. Bộ sưu tập tiền Thu Đông 2026 của Loewe nổi bật với chất liệu da mềm, nhấn vào kỹ thuật thủ công và cấu trúc trang phục linh hoạt..",0
"Đại học Quốc gia TP HCM phủ nhận sao chép đề thi của Mỹ. ĐH Quốc gia TP HCM khẳng định đề thi đánh giá năng lực đợt 2 không dịch hay sao chép tài liệu ôn tập LSAT của Mỹ, mà sự tương đồng về dạng thức là phổ biến ở các kỳ thi chuẩn hóa..",0
"Cổ phiếu Vinhomes lội ngược dòng. Trong khi chứng khoán có phiên giảm điểm thứ ba liên tiếp, cổ phiếu VHM của Vinhomes tăng trần vào cuối phiên, trở thành bệ đỡ cho VN-Index..",0
"Chi tiết tên thuốc trong 10 tấn thuốc giả vừa bị Công an Thanh Hóa phát hiện. Công anThanh Hóatriệt phá đường dây sản xuất, buôn bán thuốc tân dược giả quy mô lớn, thu giữ hàng nghìn hộpthuốc giảvới nhiều tên gọi khác nhau.. Theo Công an tỉnh Thanh Hóa ngày 17.4, sau một thời gian theo dõi, lập án và đấu tranh chuyên án, dưới sự chỉ đạo trực tiếp của Giám đốc Công an tỉnh và Thủ trưởng Cơ quan Cảnh sát điều tra, Phòng Cảnh sát Kinh tế Công an tỉnh Thanh Hóa đã triệt phá một đường dây sản xuất, buôn bán thuốc tân dược giả quy mô lớn, hoạt động trên phạm vi toàn quốc.
14 đối tượng đã bị bắt giữ về hành vi ""sản xuất, buôn bán hàng giả là thuốc phòng bệnh, thuốc chữa bệnh"".
Người tiêu dùng cần thận trọng với các loại thuốc giả đã bị Công an Thanh Hóa phát hiện.
Trước đó, qua công tác nắm tình hình trên không gian mạng, Phòng Cảnh sát Kinh tế phát hiện tại TP Thanh Hóa và nhiều địa phương khác xuất hiện một nhóm đối tượng có dấu hiệu sản xuất, buôn bán thuốc chữa bệnh giả với thủ đoạn tinh vi.
Sau khi lập chuyên án đấu tranh, lực lượng công an đã đồng loạt khám xét 6 địa điểm tại Hà Nội, TPHCM, Vĩnh Phúc, Hưng Yên, An Giang và Đồng Tháp – là nơi sản xuất, cất giấu và phân phối thuốc giả.
Tại hiện trường, lực lượng chức năng thu giữ số lượng lớn thuốc xương khớp và thuốc tân dược giả với tổng khối lượng gần 10 tấn, gồm:
44 hộp Tetracyclin, 40 hộp Clorocid, 49 hộp Pharcoter, 52 hộp Neo-Codion; 1.232 hộp Nhức khớp tê bại hoàn; 4.122 hộp Tui Hua Shen Jing Tong (còn gọi là ""thuốc thoái hóa Singapore"");
2.285 hộp Trùng thảo sâm nhung bổ tỳ khai vị đại bổ hoàn; 1.923 hộp Professor’s Pill (""khớp xanh""); 5.172 hộp Mujarhabat Kapsul (""khớp xanh""); 2.017 hộp Gai cốt hoàn, 930 hộp Tọa cốt thiên ma thống phong hoàn;
6.612 hộp Tuyết liên thiên ma bảo khớp hoàn; 1.014 hộp Phong tê nhức Bạch Xà Vương, 4.743 hộp Phong tê nhức Hổ Cốt Hoàn; 845 hộp Đa xoang mũi, 4.012 hộp Viên vai cổ; 2.413 hộp Yuan Bone, 834 hộp Thoái cốt hoàn plus; 515 hộp Thoái hóa nhức khớp hoàn plus, 657 hộp Thoát hóa tọa cốt đơn...
Ngoài ra, công an còn thu giữ hơn 18.000 vỏ hộp thuốc các loại, 142kg viên hoàn, viên nén, bột cùng máy ép vỉ, máy đóng nang, khuôn ép, dây chuyền sản xuất và các thiết bị phục vụ sản xuất thuốc giả. Hàng nghìn sản phẩm không có hóa đơn chứng từ, không rõ nguồn gốc cũng bị thu giữ.
Theo kết quả điều tra ban đầu, Nguyễn Tiến Đạt (SN 1991, trú tại Hà Nội) cùng Trịnh Doãn Giáo (SN 1985, trú tại TPHCM) là hai đối tượng cầm đầu đường dây. Nhóm này lợi dụng thói quen mua thuốc không kê đơn của người dân, đặc biệt là người cao tuổi có nhu cầu sử dụng các loại thuốc xương khớp giá rẻ.
Chúng tự nghĩ ra tên thuốc, lập công ty “ma” có trụ sở ở các quốc gia như Singapore, Malaysia, Hồng Kông, rồi đặt mua nguyên liệu là dược liệu, thảo mộc không rõ nguồn gốc, thuê công nhân nghiền thành bột, đóng viên, ép vỉ rồi phân phối ra thị trường dưới dạng “thuốc xách tay” hoặc “thuốc khuyến mãi, vượt doanh số”.
Các cơ sở sản xuất được thuê ở khu vực vắng vẻ, sâu trong ngõ cụt tại Long Xuyên (An Giang), Hà Nội, TP.HCM, nhằm tránh bị phát hiện. Công nhân đa phần là người nhà hoặc người quen, ăn ở khép kín trong kho xưởng, không tiếp xúc với dân cư xung quanh.
Thủ đoạn buôn bán cũng tinh vi không kém: Nhóm này giả làm dược sĩ, nhân viên công ty dược, chào bán thuốc qua các kênh mạng xã hội, mạo danh “hàng thầu”, “hàng nội bộ”, “thuốc ngoại xách tay”. Để tạo lòng tin, chúng còn trà trộn thuốc thật vào lô thuốc giả trong giai đoạn đầu. Sau khi đã thiết lập được hệ thống khách hàng ổn định, nhóm này chỉ bán thuốc do mình tự sản xuất.
Đối tượng tiêu thụ chính là các dược sĩ kinh doanh tự do tại các chợ thuốc – những nơi dễ qua mặt cơ quan quản lý và không kiểm tra kỹ nguồn gốc xuất xứ.
Từ năm 2021 đến thời điểm bị bắt, nhóm này đã thu lời bất chính gần 200 tỉ đồng.
Hiện Cơ quan Cảnh sát điều tra Công an tỉnh Thanh Hóa đã khởi tố vụ án, khởi tố bị can đối với 14 đối tượng, tiếp tục mở rộng điều tra, làm rõ trách nhiệm các cá nhân liên quan.
Nguồn: Báo Lao động",1
"Xe máy 'từ dưới đất chui lên' gây họa cho người khác. Hà NộiBất ngờ băng ngang từ góc khuất ôtô, xe máy xô ngã một xe khác trước đầu ôtô, hôm 23/5 tại Khuất Duy Tiến..",0
Apple thua Samsung về sự hài lòng của người dùng smartphone. Khảo sát mới tại Mỹ cho thấy Samsung vượt qua Apple để giành vị trí số một về chỉ số hài lòng của người dùng smartphone..,0
"'Vạch kẻ đường vô hình'. Hôm nay, khi bạn ra đường, thử nhìn lại những vạch trắng dưới chân mình xem chúng có còn ở đó không?.",0
"Thủ đoạn mới giả danh shipper lừa đảo chiếm đoạt tài sản ngân hàng. Gần đây xuất hiện các đối tượng giả danh nhân viên giao hàng (shipper) của các thương hiệu uy tín để chiếm đoạt tài sản của người tiêu dùng.. Xuất hiện trò lừa đảo giả mạo shipper
Thủ đoạn của các đối tượng là gọi điện thoại cho người dân tự xưng là nhân viên giao hàng thông báo có đơn cần giao và yêu cầu chuyển khoản để thanh toán tiền COD (thanh toán khi nhận hàng).
Sau khi người dân chuyển khoản thành công, các đối tượng ngay lập tức thông báo do nhầm lẫn nên số tài khoản trên là số đăng ký thẻ hội viên shipper, khi chuyển tiền vào đó trung tâm sẽ kích hoạt gói cước hội viên, mỗi tháng tự động bị trừ 3,5 triệu đồng từ tài khoản;
Đồng thời, chúng gửi đường link trang Facebook và số điện thoại giả mạo trung tâm vận chuyển để người dân liên hệ hủy đăng ký hội viên. Nếu người dùng bấm vào đường link giả mạo trên và nhập các thông tin cá nhân sẽ có nguy cơ bị đánh cắp tiền trong tài khoản ngân hàng.
Trước tình trạng trên, Cục An toàn thông tin (Bộ TT-TT) khuyến cáo người tiêu dùng nâng cao ý thức cảnh giác khi thanh toán nhận hàng online; Luôn thực hiện xác minh thông tin liên quan đến các dịch vụ hoặc chương trình khuyến mãi trực tiếp với đơn vị cung cấp qua số điện thoại hoặc địa chỉ chính thức;
Không chuyển tiền cho bất kỳ ai yêu cầu thanh toán trước khi nhận hàng hoặc trước khi đăng ký dịch vụ.
Đặc biệt, cần tuyệt đối không truy cập vào các đường dẫn được đối tượng lạ gửi đến. Trong trường hợp nghi ngờ bản thân bị lừa đảo, người dân cần báo cáo ngay cho cơ quan chức năng hoặc tổ chức bảo vệ người tiêu dùng để được hỗ trợ, giải quyết và ngăn chặn kịp thời.
Nguồn: Báo An ninh thủ đô",1
"Xe ba gác lật khi tránh cậu bé chạy qua đường. Nghệ AnLái xe ba gác buộc phải đánh lái, lao ra lề đường để xe lật ngang để tránh một cậu bé hôm 26/5 tại QL 48 Quỳ Châu..",0
