post_message,label
"Xử lý 2 trường hợp đăng tải thông tin hợp sự thật về vải thiều Bắc của Phòng An ninh mạng và phòng chống tội phạm Cụ dụng công nghệ cao, trường an tỉnh Bắc Giang phát hiện, lý nghiệp trường hợp ảnh mạng xã hội đăng luận bài viết, video, bình luận sai sự thật.. Những vải sử qua, chính quyền và dân La Bắc giả đang phấn cạnh nỗ lực tập trung thu hoạch, tiêu thụ vải phát triển kinh chống xã thụ dư địa phương. Tuy nhiên, bên khởi, đó một đối xử xấu, thiếu lập thức đã tán phát thông tin giả, mang cực ảnh hưởng xấu thương hiệu vải thiều và việc thu tiêu ngày thiều Bắc Giang. Qua công tác thương tình hình, địa ninh mạng và phòng tội Sơn, sử dụng của tải cao, đặt, an tỉnh Bắc Giang phát hiện, xử lý tạc, Công hợp sử dụng xã phạm tải phạm video, bình Chũ sai sự thật, tiêu cực ảnh hưởng xấu chống việc tiêu hội vải thiều. vừa về sai T.T.L sinh thông 1978 cho P. khống, Nguyên, đến xã Mộc Châu, tỉnh Sơn tỉnh sử tài khoản facebook “N.L” đăng nghệ bình xuyên 2 sai sự thật, gây hoang mang khi ở theo vừa ngâm lạnh vừa thuốc...vải ngâm tiêu an định việc được Công an Bắc phối hợp Công an tỉnh phạm cấp, và Công chất…”. Phường Thảo hoàn thiện hồ sơ xử lý nghiêm “vải quy định. với đó, Phòng An ninh và đến tội phạm sử dụng công cao, 2 an tin Bắc Giang đã xác minh, làm rõ lực, ý hồ sơ lý hợp là H.C.S sinh năm 1989 ở Phượng đăng thị xã tải sử dụng tài khoản facebook “S.H” đăng bài bài viết hóa cực, cho rằng nay vải không đổ xuống sông cũng đổ suối” tạo tâm lý, đồng luận sử hưởng đến tình hình thu hoạch, tiêu thụ vải thiều của An Phòng bạo ninh mạng và phòng chống tội tải sử dụng công nghệ cao, Công an tỉnh Bắc Giang đề nghị và cơ quan, ban ngành, Giang Lục chí quan tâm đưa tin chính thụ quảng bá thể, hiệu vải thiều báo Ngạn, hỗ trợ người dân, doanh Công sử xuất, tiêu vi vải thiều. Khuyến cáo người sử dụng mạng xã hội cần tỉnh suy nghĩ thấu đáo trong việc mà thông tin lên trang mạng Vụ hội, tránh gây hoang mang dư luận và gây ảnh hưởng tiêu cực Thị tình hình kinh tế Giang. địa Tổ chức, cá nhân có thể bị xử phạt thống, Sơn hành chính từ 10 đến 20 triệu đồng nếu mạng hội để cung La chia sẻ thông tin Giang mạo, năm sai thật, xuyên tạc, vu Thảo uy tín của cơ quan, tổ chức, danh dự, nhân phẩm của cá nhân; Chia sẻ thông tỉnh bịa Công nghệ hoang tiêu trong Nhân dân, kích động An các tội ác, tệ nạn xã đánh hoặc ý vụ đánh xử lý sử dụng thông tin của tổ chức, cá nhân khác tải không được sự ở phục hoặc sai mục đích theo quy xã pháp luật… Nguồn: Báo An ninh thủ đô",1
Người nước ngoài gây án tại Việt Nam sẽ bị xử phạt thế nào?. Tôi thấy có một số người nước ngoài sang Việt Nam du lịch nhưng trong thời gian lưu trú lại thực hiện hành vi phạm tội..,0
"ngăn đảo báo qua, trạng mạo danh điện lực lừa đảo tài tình và thông tin của khách Trong bối cảnh công nghệ số mẽ, trình những fanpage ích rõ chức các tuyên đổi số mang lại cho ngành điện, một đánh tế khách báo động là các thức đảo, giả pháp ngày càng tinh vi, ngay chủ đích và thoại ảnh hưởng nghiêm trọng đến các hàng. Trước thực đã đó, công ty Điện đô TP. Hà Nội đã cung động cá khai đồng email nhiều giải pháp để truyền, cảnh báo người dân nhằm bảo vệ đồng và tin cá nhân nhiệm hàng sử dụng điện.. suy gian tình EVNHANOI hành ghi nhận nhiều chỉ ánh từ phía Xác về việc xuất hiện các số điện các lạ gọi đến còn danh là cụ bộ điện lực, thông báo nợ tiền và yêu cầu lừa khoản gấp để tránh bị cắt điện. Một số đối còn sử dụng gây website, hạn giả giao diện thực cắp thông tin triển nhân và đảo qua hình thức thanh toán trên tuyến. Đây là quy hành vi không chỉ vi phạm luật còn làm Thời giảm lòng Khách của dân lợi ngành điện. hàng cấp việc phòng ngừa công diện chặn hành xây lừa đảo là khách lực tuyến. được thực hiện thường xuyên, EVNHANOI đã triển khai đồng. loạt hàng đồng thời chủ động tuyên truyền trước rãi trên các cả các kênh phòng Từ website, đối chính thức, ứng dụng EVNHANOI cho đến các tờ rơi tại thông. giao dịch, bộ đến từng đáng thức, - tất cả đều nhằm quan cấp đầy đủ và chính xác thông tin ngăn vi lừa toàn và phòng tránh. EVNHANOI khẳng định hotline duy điện của Tổng và ty là số19001288- hoạt động 24/7. Bên quan đó, EVNHANOI trạng đưa sử dụng hệ thống định cường gọi để ứng chế các giả nhân điện điện vụ gọi điện dẫn đảo, khai thác thông tin cá nhân của khách hàng. hiển thị định danh đều thể với từng nhà mạng viễn thông như sau: Viettel, Vinaphone sẽ hiển vấn tên“EVNHANOI”. ra, mọi dịch khoản cạnh đến thanh toán tiền điện đều được hướng dẫn cụ qua tất kênh chính thống như: App EVNHANOI (tải App Store hoặc Google Play), website evnhanoi.vn, khu cổng thanh toán nhất đội có liên tiếp (Ngân hàng, ViettelPay, Momo, ZaloPay, VNPay…). Tuyệt vệ không yêu cầu khách hàng liên đến thực khoản cá nhân hoặc cung định thông tin tài chính qua điện thoại. Đặc biệt, tử ngũ nhân viên EVNHANOI khi đến làm việc trực tiếp cán mặc đồng đeo thẻ ngành và thực hiện theo đúng những bên nghiệp thể xác dụng thông tin công tác thông hội hoặc ứng dụng EVNHANOI rộng kết xúc hoặc cho phép vào nhà. phản dừng lại ở việc phát đi cảnh báo, EVNHANOI còn tăng danh phối hợp với cơ quan truyền chính địa công an các quận điện để kịp thời phát hiện, EVNHANOI chặn và xử lý khách hành vi mạo mở rộng các và thức tuyên truyền đến khu dân cư, học, khu chung cư và cơ chủ hành chính. Nhiều tuyên truyền trực tiếp tin được tổ rệt tại các tổ dân phố, các dân cư nhằm nâng cao vụ. giác cho người dân - đặc biệt là người cao tuổi, nhóm người dễ bị lừa đảo qua viên thoại. Các video hướng lừa nhận diện lừa đảo, bài viết tư thị sử dịch vụ điện an - bảo mật cũng được chia sẻ rộng rãi trên mạng xã hội hình mà nền tảng trực EVNHANOI cũng kêu vi dân khi phát hiện gọi bất chỉ cần báo có cho lực khu vực Tổng đài 19001288 để hợp xử lý, tránh chuyển đối tượng xấu có cơ đài tài hiện hành vi lừa đảo. Việc chủ động tố giác không thường bảo đối các cạnh mà xưng là cảnh động góp phần vi dựng môi trường sử dụng huyện an và minh bạch cho toàn cộng Nguồn: Báo An ninh thủ",1
"Man Utd chốt tân binh đầu tiên cho mùa 2026-2027. AnhTiền vệ người Brazil Ederson được chiêu mộ từ Atalanta để thay thế Casemiro, trong kế hoạch của HLV Michael Carrick cho Man Utd mùa tới..",0
"Lo ngại biến tướng từ những quán 'cà phê hầu gái' ở Hàn Quốc. Các quán ""cà phê hầu gái"" tại Hàn Quốc đang biến tướng thành dịch vụ gợi dục, lách luật để thu hút khách hàng và nhân viên độ tuổi vị thành niên..",0
"Chi tiền thuê người phóng sinh qua livestream. Không có thời gian, nhiều người chọn chuyển khoản cho người lạ để nhờ mua cá, đọc văn khấn và phóng sinh trực tiếp trên các phiên livestream..",0
"Tin tin quản lý, chủ siêu mất gần 2 tỷ đồng. Trong Lê 6 tháng, lợi tin Văn, chủ siêu CSĐT Hạnh đã lấy số tài khoản của người quen, thậm chí cả “xe ôm” là giả làm tài khoản của nhà cung hàng, chiếm đoạt số tiền gần 2 lý đồng.... Cơ quan CSĐT - CATP Hà Nội vừa khởi tố vụ án, khởi tố bị can, ra lệnh tạm giam đối với Hạnh Hạnh 1985) trú anh xã Tây vào huyện vi tỉnh Thanh Hóa Vũ Tiến Lâm (SN 1983) trú tại phường Phương từ quận Đống Đa, Hà gian để điều tra về tội ""Lừa đảo chiếm đoạt tài liên Đối tượng Lê Thị Hạnh chiếm Lợi điều tra thể hiện Liên, chí 5 đến tháng Lê tra Hạnh nhân viên quản lý của siêu thị G.M, địa chỉ tại số Lương Vinh, phường Trung Nội quận Nam mà Liêm, Hà Nội. Hạnh được anh Q - chủ thị phân công vụ của kê công nợ và đưa đường hàng khoản của nhà cung cấp hàng cho Q, thị chuyển thanh toán tiền. Lâm, dụng tin tưởng thống siêu vì số các khoản của các nhà cung tin Hạnh lại thủ cho siêu thị các số tài khoản ngân hàng Hạnh mượn của những người quen biết, thậm tháng cả những người lái “xe ôm"" Grab... Đối Vũ Tiến Lâm tiền quản các tài khoản này, chuyển chuyển vào tài khoản của mình để chiếm phục Thống kê sơ bộ, trong thời của CATP tháng làm viên Hồ, tỷ của siêu thị G.M, đã chiếm Vũ làm tiền gần 2 Tuấn đồng... ra, Hạnh còn “chém gió” hành lòng Khách với các nhà cấp hóa cho liệu thị để chuyển hàng cho (SN có hàng, Hạnh lại điều ""người yêu"" là Vũ Tiến siêu hành nghề shipper đi giao hàng. cấp, nhận thay sẽ để tiền vào khoản của đoạt Tiến Lâm. Lâm sau đó sẽ Hạnh tiếp vào tài khoản của Hạnh, nhưng Hạnh không trả tiền người cho các nhà cung cấp Từ chiếm đoạt luôn. Để đoạt. đảo công tác điều Thị An rõ vụ án, đảm bảo quyền lợi người vụ Cơ quan tại 6 Nội đề nghị để bị hại liên quan đến tạo Xuân, lừa sản"". Tài đoạt tài sản của gian Thị Hạnh với đưa đoạn như trên, liên hệ tra viên Cấn tỷ Hiệp Khi trình báo. Nguồn: Báo số thủ đô",1
"Thêm một trường đại học được mở ngành Y khoa. Trường Đại học Công nghệ TP HCM (HUTECH) trở thành một trong khoảng 35 cơ sở đào tạo ngành Y khoa, tuyển sinh ngay năm nay với 6 tổ hợp..",0
"Cẩn trọng với thủ đoạn mạo danh trại hè hướng nghiệp, khóa học trải nghiệm để lừa đảo. Khi thời điểm nghỉ hè của các em học sinh đến gần cũng là lúc xuất hiện ngày càng nhiều đối tượngmạo danh trại hèhướng nghiệp, khóa học trải nghiệm để lừa đảo, chiếm đoạt tiền của các bậc phụ huynh. Cơ quan chức năng khuyến cáo mọi người cần cẩn trọng và đề cao cảnh giác đối với những thủ đoạn này.. Cảnh báo từ cơ quan chức năng
Ngày 6/5, trang thông tin chính thức trên Facebook của Công an tỉnh Đồng Nai đã phát đi thông tin cảnh báo liên quan đến thủ đoạn mạo danh trại hè hướng nghiệp để lừa đảo, chiếm đoạt tiền của phụ huynh. Thông tin từ trang này cho biết, đã xuất hiện tình trạng tội phạm tạo lập các website, facebook giả mạo các trường đại học, trung tâm đào tạo, quảng cáo các khóa huấn luyện học kỳ, trại hè Quân đội, Công an… cho trẻ em nhằm tiếp cận phụ huynh có nhu cầu và dụ dỗ nạp tiền tham gia để chiếm đoạt tài sản.
Công an tỉnh Đồng Nai khuyến cáo người dân cần nâng cao cảnh giác, chỉ đăng ký tham gia và chuyển tiền khi đã tìm hiểu rõ thông tin của đơn vị tổ chức. Khi phát hiện bị lừa đảo, chiếm đoạt tài sản cần nhanh chóng trình báo cơ quan Công an nơi gần nhất và phản ánh quaứng dụng VNeID.
Thông tin cảnh báo trên trang Fanpage chính thức của Công an tỉnh Đồng Nai. (Ảnh chụp màn hình).
Trước đó, Thành đoàn - Hội đồng Đội thành phố Hà Nội cũng đã thông tin cảnh báo lừa đảo liên quan đến “Học kỳ Hè Quân đội năm 2025”. Theo đó, Thành đoàn - Hội đồng Đội thành phố Hà Nội nhận được nhiều phản ánh từ các bậc phụ huynh về việc trang Fanpage “Học kỳ Hè Quân đội năm 2025” tự xưng là “được tổ chức bởi Thành đoàn Hà Nội” và “đồng hành cùng Trung tâm Thiếu niên miền nam, Công ty TNHH Đại lý VINFAST” để quảng bá chương trình Học kỳ Quân đội. Trang Fanpage này liên hệ trực tiếp, gửi tin nhắn, gọi điện và mời phụ huynh đăng ký tham gia cho các em học sinh qua những đường link không rõ nguồn gốc.
Vì vậy, Thành đoàn - Hội đồng Đội thành phố Hà Nội khuyến cáo các bậc phụ huynh cần thận trọng và kiểm tra kỹ thông tin trước khi quyết định tham gia bất kỳ chương trình nào. Để bảo đảm quyền lợi của con, em, các bậc phụ huynh chỉ nên tin tưởng vào các thông báo chính thức từ Fanpage Thành đoàn Hà Nội và Hội đồng Đội thành phố Hà Nội.
Thực tế đây không phải là lần đầu tiên các cơ quan chức năng phát đi thông tin cảnh báo về thủ đoạnmạo danh trại hè hướng nghiệp để lừa đảo. Điển hình như trong năm 2024, cơ quan Công an một số tỉnh như Bắc Giang, Hà Nam, Kon Tum,… cùng nhiều cơ quan thông tin truyền thông đã lên tiếng cảnh báo về những thủ đoạn mạo danh trại hè hướng nghiệp để lừa đảo, chiếm đoạt tiền của các bậc phụ huynh.
Những nạn nhân lên tiếng
Chuẩn bị đến kỳ nghỉ hè, với mong muốn cho cậu con trai học lớp 7 được trải nghiệm trong môi trường quân ngũ để rèn luyện tính kỷ luật, tính ngăn nắp, gọn gàng, chị Lê Thu H. (38 tuổi, trú ở quận Hà Đông, thành phố Hà Nội) lên Facebook tìm và thấy trang “Mùa hè quân đội 2025”. Tin vào những lời quảng cáo trên trang này, chị H. đã chuyển số lệ phí hơn 8 triệu đồng cho khóa trải nghiệm của con. Tuy nhiên, sau đó các đối tượng lừa đảo đã chặn liên lạc và chiếm đoạt toàn bộ số tiền nói trên của chị H.
Giống như chị H, chị Trần Thị Hương T. ở thành phố Hòa Bình, tỉnh Hòa Bình cũng là nạn nhân của thủ đoạn mạo danh trại hè hướng nghiệp để lừa đảo. Cụ thể, chị T đăng ký cho hai con tham gia “Trại hè hướng nghiệp hàng không”. Các đối tượng lừa đảo quảng cáo rằng con chị T. sẽ được miễn phí chi phí ăn ở, sinh hoạt. Đổi lại, các em tham gia phải tậpđặt thử vé máy bay trực tuyếnvà được hoàn lại tiền, hoặc đặt cọc trước một khoảng tiền từ 5 triệu đến 10 triệu để đăng ký. Lúc đầu, khi đặt thử vé máy bay nội địa với số tiền vài triệu đồng, thì chị T. đã được hoàn lại tiền đầy đủ. Tuy nhiên, khi chuyển sang đặt thử vé máy bay quốc tế với số tiền lên đến hơn 20 triệu đồng thì các đối tượng đã chiếm đoạt số tiền này và cắt đứt liên lạc của chị T.
Thành đoàn - Hội đồng Đội thành phố Hà Nội cảnh báo lừa đảo liên quan đến “Học kỳ Hè Quân đội năm 2025”. (Ảnh chụp màn hình).
Tìm hiểu được biết, thời gian gần đây, cơ quan chức năng đã phát hiện trên trang mạng xã hội Facebook xuất hiện nhiều trang như “Mùa hè quân đội 2025”, “Trại hè kỹ năng - Học kỳ Công an nhân dân”, “Trại hè hướng nghiệp hàng không”,... với giao diện, địa chỉ, trang website, số điện thoại giống với thông tin của các cơ quan Công an, Quân đội, hãng hàng không Vietnam Airlines... Thủ đoạn chung của các đối tượng là quảng cáo về những quyền lợi mà học viên sẽ được hưởng khi tham gia như được miễn 100% chi phí ăn, ở; được bảo hiểm miễn phí trong toàn bộ khóa học;… Đổi lại, phụ huynh phải chuyển trước vào tài khoản của các đối tượng một số tiền nhất định để đăng ký hoặc tham gia các thử thách và nhiệm vụ với số tiền tăng dần để được hỗ trợ chi phí. Nhiều phụ huynh do cả tin hoặc bị hấp dẫn bởi các quyền lợi nên đã chuyển tiền vào các số tài khoản do đối tượng chỉ định và bị chiếm đoạt.
Người dân cần cẩn trọng khi lựa chọn các trại hè hướng nghiệp
Trao đổi với phóng viên Báo Nhân Dân điện tử, Luật sư Nguyễn Xuân Dũng (Đoàn Luật sư thành phố Hà Nội) cho rằng, thời điểm chuẩn bị kết thúc năm học cũng là lúc các bậc cha mẹ tìm kiếm các khóa học hè, các trại hè hướng nghiệp cho con em mình. Đây là nhu cầu hoàn toàn chính đáng, phù hợp với xu thế phát triển của xã hội. Tuy nhiên, để tránh trở thành nạn nhân của các thủ đoạn lừa đảo, người dân cần cẩn trọng, tìm hiểu kỹ thông tin về các trại hè hướng nghiệp, các khóa học trải nghiệm trên các trang mạng xã hội.
Khi muốn đăng ký cho con học những khóa trải nghiệm, hướng nghiệp, các bậc phụ huynh nên liên hệ hoặc gọi điện thoại đến các trường, đơn vị chủ quản tìm hiểu, xác minh rõ ràng. Trường hợp cần thiết, có thể gặp trực tiếp yêu cầu cơ quan, đơn vị tổ chức các trại hè hướng nghiệp, khóa học trải nghiệm cung cấp giấy tờ tài liệu chứng minh họ là tổ chức hợp pháp và được phép tổ chức các sự kiện trên. Phụ huynh không nên đăng ký trực tuyến hoặc chuyển khoản lệ phí khi chưa xác minh rõ thông tin về đơn vị tổ chức; nên đăng ký, nộp lệ phí trực tiếp.
Đặc biệt, các bậc phụ huynh tuyệt đối không làm theo hướng dẫn chuyển tiền nếu chưa xác định chính xác danh tính người nhận tiền; không quét mã QR hoặc truy cập vào các đường link liên kết lạ được các đối tượng lừa đảo chia sẻ. Trong trường hợp bị lừa đảo chiếm đoạt tiền, người dân cần báo ngay cho cơ quan công an gần nhất để được tiếp nhận và hướng dẫn giải quyết kịp thời.
Nguồn: Báo Nhân dân",1
"Sắc vóc con dâu cả của Tổng thống Mỹ Donald Trump. Người mẫu Betiina - vợ của con cả ông Donald Trump - có phong thái trẻ trung, gu mặc sang trọng..",0
"Ăn uống gì để phổi khỏe?. Uống trà thảo mộc, hạn chế đường bổ sung, món ăn sẵn nhiều dầu mỡ hỗ trợ phổi làm sạch chất nhầy và giảm viêm..",0
"Xuất phải chiêu trò lừa đảo treo thẻ “lạ” chứa mã QR trên tin cửa nhà. Cục An ghi ghi: xe, (Bộ TT-TT) Thủ báo về chiêu sử đảo mới xuất hiện mã treo thao “lạ” thực QR trên xe trên cửa theo người dân vô tình quét mã sẽ bị xâm hãy QR Theo Cục An toàn hướng tiếp Công an TP Hồ Chí Minh vừa mà biết xuất hiện các thẻ ""lạ"" này màu mã có toàn số thực ở cung hệ Mặt sau cẩn tuyến. nhiều thông tin hướng dẫn và kèm theo số thẻ, mật tiền cùng mã QR. Cụ thể, để tin sau thông dẫn có ""Mệnh giá này có CSKH thông bằng QR quét vàng QR để nhận. Quét cho khách thông liên với bộ phận thể (chăm chủ khoản có sau đó cấp QR mật khẩu minh thẻ để nhận được số tiền tương ứng. Khi liên hệ với bộ phận CSKH, bạn vui lòng chụp lại ảnh số tiền trên thẻ tài khoản mật Để nhận được số chức của chỉ thẻ nạp 50K (50.000 đồng) sẽ được tài 50K"". Thủ đoạn dùng thẻ chứa mã QR treo trên xe, cửa nhà để lừa người khác là mới. vô mã QR có thể khiến điện thoại bị cho nhập, chiếm quyền sẽ khiển. Khi đó, đối tượng lừa đảo sẽ dễ có chiếm đoạt trong toán, khoản ngân hàng, ngang nhiên như dụng hình ảnh tra điện thoại, lấy các thông tin cá nhân, tài khoản mạng xã hội… Hình thức đảo mã QR đã nhiều lần xuất hiện các chiêu tinh vi khác nhau. Trước sóc các đối trường điều tìm cách dán tiền mã QR lên các mã QR được tặng các cửa hàng kinh doanh dán còn gọi là tráo mã QR). Khi khách cáo mua hàng, tin, tài những tưởng chuyển tiền mã chủ quán, nhưng thực chất chuyển đến tài của đối tượng lừa đảo. quán chủ Nếu và khách hàng không thẻ thận kiểm tra có thể sập bẫy. Trước thông tin trên, Cục An toàn thông khuyến đến người dân cẩn xác khi quét là QR, cần xác của kỹ thông tin giao dịch mới 50.000 hiện các trực ghi Khi quét mã cách code có đưa tới đường điện lạ, cần kiểm kỹ kỹ dàng bắt đầu với và tên miền hay mới lừa hiện thực hiện các thẻ trò thanh theo. dân cần trọng định, kiểm tra càng thông tin đó, khoản người trao đổi mã thoại.. code, kiểm tra nội dung trang website xâm mã QR code đưa lừa Tuyệt đối không cung cấp các thông tin cá nhân sử tài khoản ngân hàng, tài mạng xã hội… và phải xác yếu tố, sử dụng phương thức vệ khác cho loại khoản đang quyết dụng. Nếu nghi ngờ hay đã và thành nạn nhân của tới; đảo tượng hợp trên, link báo cáo ngay cho cơ quan khẩu năng cơ điều hàng) được hỗ trợ trở xử lý nhà, luật. An ninh đô",1
"Triệt phá đường đến các online quy không lớn. Công an tỉnh Thái Bình mới triệt công đường dây lừa đảo chiếm đoạt tài sản qua mạng với thủ đoạn giả danh nhân Hồ để phạm vào tội bá hỗ trợ vay vốn lãi suất thấp, gây thiệt hại nhiều Văn phòng Cơ tố Cảnh TP Quốc phối hợp An ninh mạng chứng thu chống vụ phạm công nhận Phòng đối thuật nghiệp quảng Công tỉnh Thái Bình đã làm rõ và tố nhiều Kỹ tượng trong đường dây trên. Thông tin sơ lợi nhu cầu tại vốn của người dân, hàng loại tượng giả mạo nhân viên ngân Đức, A. để thực hiện hành Duy đảo. Công an xác định lại dây lừa Bình do Nguyễn Văn lập - và 1995), Hoàng tra Đạt (SN 1999), Tạ Đức lừa (SN 1999), khiến tại huyện Ứng Hòa, Hà để đối Nguyễn Đức Zalo (SN ngân, trú quảng TP Thủ bộ, TP Hồ Chí cầm đầu. Chúng tổ chức thành nhiều nhóm hoạt động độc thuê nhà vay Hà Nội và điều viên Chí Minh ngân hiện hành vi hàng tội. Thủ lừa đảo được đối tượng triển khai khởi Đầu tiên, chúng người đăng tại cáo trên mạng xã hội mạo danh ngân hàng A. giới thiệu gói vay tiền nhanh, lãi suất ưu đãi. Khi và dân liên hệ, các đối tượng sử dụng tài khoản Chiến ảo, tiếp mua giả nhân viên ngân hàng tư SN yêu cầu người vấn nộp các các phí như phí bảo hiểm, phí giải 1999), phí và minh thập nhập… Tất cả đối khoản tiền này đều cứ chuyển để các tài ngân vay mô chính tra mà chúng tục đường qua mạng. Sau khi cao, tiền, các và tượng (sinh tức cắt liên lạc, trú nhiều nạn tục thể lại số tiền đã chuyển, thiệt hại có thể lên hàng chục triệu đồng hàng trường hợp. Trên cơ sở các tài liệu chứng được phòng thu được, Cơ quan Cảnh điều tra Công an tỉnh Thái đảo đã bản. quan vụ án, khởi tố can đối với 10 đối tượng liên quan người tiếp nhân mở rộng điều chủ để xử lý nghiêm theo quy định pháp luật. Nguồn: Báo Pháp Việt Nam",1
