post_message,label
"xã hội đen italy dụ người nghèo hủy hoại chân tay để lấy tiền bảo hiểm không có tội phạm, cảnh sát nhật điều tra cả vụ mất quần đùi ông yen và mẹ tại tiệm mỳ của gia đình. ảnh: afp gia đình ông yen sở hữu một tiệm mỳ tại khu chợ truyền thống nhộn nhịp ở tân đài bắc mấy chục năm nay. người đàn ông 40 tuổi và mẹ phục vụ những tô mỳ miễn phí cho các khách hàng không đủ tiền ăn. theo afp, cửa tiệm gần đây trở nên nổi tiếng trên mạng xã hội và video về cuộc đời ông yen do một tờ báo điện tử ở thượng hải sản xuất đã thu hút hàng trăm nghìn lượt xem trên youtube. ông yen bước chân vào thế giới xã hội đen từ khi còn rất trẻ. mới 15 tuổi, ông đã phạm tội ngộ sát vì khiến một người đàn ông thiệt mạng trong cuộc xô xát tập thể và phải ngồi tù 4 năm rưỡi. sau khi mãn hạn tù, ông tiếp tục ra tòa cách đây 8 năm với cáo buộc sở hữu súng trái phép. ông được hưởng án treo và nhận ra đây là cơ hội thứ hai để làm lại cuộc đời. sự việc như một lời thức tỉnh đối với tôi. tôi nhận ra từ nay trở đi, mình phải trân trọng những gì đang có, đó là gia đình tôi và sự tự do, ông nói. ông yen chuẩn bị mỳ cho khách tại tiệm mỳ gia đình. ảnh: afp quầy hàng của gia đình ông chất đầy những nồi nước dùng nóng hổi. các tô mỳ có thịt lợn, tôm và bắp cải ăn kèm được bán với giá 80 twd 2,6 usd cho các khách hàng thông thường. tuy nhiên, họ cũng có thể trả thêm 75 twd để những người nghèo được ăn mỳ. mỗi tháng ông yen phục vụ 600 - 700 tô mỳ miễn phí, chủ yếu là được các mạnh thường quân chi trả. ông đã phục vụ 40.000 tô mỳ miễn phí kể từ khi bắt đầu ý tưởng này 4 năm trước và cung cấp cả dịch vụ giao mỳ tận nơi cho những người khuyết tật. những người ăn mỳ miễn phí thường là người già hoặc thất nghiệp, yen cho hay. ông còn làm các hoạt động từ thiện khác và đến thăm các nhà tù để chia sẻ về những trải nghiệm của bản thân. ông yen bên bức tường treo những lời cảm ơn vì các hoạt động từ thiện của ông tại tiệm mỳ. ảnh: afp một trong những khách quen của tiệm mỳ là một cựu thành viên xã hội đen 62 tuổi bị gia đình ruồng bỏ mà ông yen xem đó là một lời nhắc nhở mình chớ quay lại con đường cũ. tôi gặp nhiều thành viên xã hội đen già cả cuối đời giống như ông ấy. tôi thấy buồn và nhận ra mình đã phí hoài quá nhiều thời gian, ông nói. sự ủng hộ từ gia đình và sự động viên của mọi người đã giúp ông yen bước tiếp trên con đường đúng đắn mình đã chọn. những ngày còn trong băng nhóm, tôi luôn cảm thấy mình như đang đi trên dây vì có thể gặp những đối thủ bất kỳ lúc nào. nhưng bây giờ, ai gặp tôi cũng vui vẻ.",0
"khoang 16h30 phút ngay 852020, tai phuong mỹ đình i, quan nam từ liem, tp hà noi xay ra vu chay tai mot xưởng gas khien nhiều tài sản trong nhà của người dân bi thieu rụi.",0
"em chia sẻ chút về người vừa bị nhiễm virut corona đã khỏi sau 4 ngày. mọi người nên đọc để tham khảo chị ấy là bạn thân của em đã bị nhiễm corona từ hôm cn vừa rồi. hiện tượng ban đầu của c ấy. ngày đầu tiên là đau họng, ho khan, người rất mệt. ngày thứ hai là đầu rất đau và đau cả mắt người mệt lả đi khó thở như người thai nghén. và chị ấy xúc miệng nước muối nước khử trùng suốt ngày và kèm thêm ăn tỏi sống, uống trà ấm nhiều. uống nhiều nước cam hay cũng như tăn...g lượng vitamin. và c ấy nhỏ cả thuốc mắt nữa, bởi vì đau mắt vô cùng. và buổi chiều ngày thứ hai đó c ấy đã gọi đường dây nóng và có người đến khám tại nhà, và họ nói c ấy đã bị nhiễm virut corona dạng nhẹ có nghĩa là bị nhiễm qua rất nhiều người, không phải ở dạng f1,f2. họ cho c ấy thuốc uống và nói cách li tại nhà và hàng ngày họ sẽ cho người đến kiểm tra... ngày hôm đó chị ấy đã làm nhiệt độ trong phòng của c ấy rất cao, đệm chị ấy chỉnh lên 40 độ và c ấy đã lấy các bình ủ để nước nóng để xung quanh người, và gối đầu lên cả 1 túi ủ nước nóng, đầu c ấy đau như búa bổ và con mắt cũng đau như muốn lòi ra. nhưng sau khi đã làm những việc như trên thì người và đầu c ấy toát toàn bộ mồ hôi ra, và không bị lên cơn sốt, vì khi đã để cơ thể sốt có nghĩa là virut đã xâm nhập rất nhiều. và tôi thấy c ấy nói là người toát hôi ra thì tôi nói c nên xông người đi, thì chất độc sẽ thải ra ngoài. ngày thứ 3 thì c ấy xông người, và thật tuyệt vời đó mọi người ạ, c ấy nói tự nhiên c ấy thấy người nhẹ đi và không còn đau đầu nữa. bs đến khám ngày thứ hai họ còn ngạc nhiên vì sự bình phục nhanh của c ấy. họ có hỏi là ngoài uống thuốc của họ có làm gì thêm không, và c ấy nói lại nhưngx điều c ấy đã làm. và họ nói là họ sẽ chia sẻ lại cho bệnh nhân của họ. và đến ngày thứ 4 c ấy hoàn toàn bình phục như người bình thường. và bs đã không phải đến nữa. nên mọi người chịu khó đọc vì e thấy những bài thuốc dân gian của người vn mình cũng sd rất hiệu quả đó ạ. mọi người nhớ là xông hàng ngày đến khi khỏi hẳn nhé như c ấy nói là xông nóng nó sẽ vào tất cả các khoang miệng, mắt, mũi vào họng...và thấy nhẹ hơn qua chị ấy bị nhiễm như vậy thì chúng ta cảm thấy nó không là gì ghê ghớm cả, chỉ cần làm đúng cách là sẽ diệt được nó . nguồn: sưu tầm từ bà chị hong phuong nguyen ở đức. p s: mọi người xông bằng lá chanh, vỏ cam, quýt, cây sả, vỏ bưởi, lá bưởi .. có lá gì trong nhà dùng lá đó và nhớ nhắc nồi nước xông xuống đổ thêm vào 5-6 giọt dầu phật linh, hoặc dầu gió xanh trường sơn vào để xông ạ và mọi người nhớ hãy uống thật nhiều nước, và dùng thuốc hạ sốt rồi hãy xông tránh trường hợp bị mất nước nhé xem thêm",1
"thời gian qua, hàng chục người đã khiếu nại công ty tnhh khu du lịch vịnh thiên đường còn gọi là alma với các văn phòng giải quyết khiếu nại của người tiêu dùng tại tp hcm. công ty này là chủ đầu tư dự án khu nghỉ dưỡng alma với tổng diện tích gần 300.000 m2 tại huyện cam lâm, tỉnh khánh hòa. ...... 1 dạng đa cấp lừa đảo trá hình. alma vẫn ngang nhiên thách thức pháp luật, và vẫn đang ngày ngày lừa đảo bao nhiêu dân lành, người lương thiện. chờ đợi mỏi mòn các cơ quan ban nganh đoan thê, có chức năng và nhiệm vụ để vạch mặt siêu lừa alma, đưa ra ánh sang công lý.",0
hà nội đang dần thay đổi rồi. anh em đã ai đi ăn phở chưa?,0
"nếu không do sự cố chiếc xe quá tải làm sập hồi đầu năm 2018 thì có lẽ dự án xây dựng cầu long kiểng mới vẫn chưa được triển khai, nhưng dù vậy dự án đã ngưng nửa năm nay nên chưa biết khi nào xong - ông lê văn thông 55 tuổi, xã phước kiển, huyện nhà bè vừa nói vừa ngao ngán nhìn cầu long kiểng cũ đang rung bần bật mỗi khi xe chạy qua.",0
"dnth: từ tháng 3 đến nay, trên tuyến đường quốc lộ 14g đoạn qua xã hòa phú, huyện hòa vang, tp. đà nẵng hàng ngày cả trăm lượt xe tải chở đất làm rơi vãi, gây ô nhiễm môi trường và làm ảnh hưởng đến công trình giao thông đường bộ. tiềm ẩn nguy cơ tai nạn giao thông, khiến nhiều hộ dân sinh sống nơi đây vô cùng bức xúc.",0
"thông báo khẩn: học sinh toàn tỉnh được nghỉ học đến hết ngày 09022020 tại cuộc họp phòng chống dịch corona sáng nay, chủ tịch ubnd tỉnh bình định hồ quốc dũng quyết định cho học sinh toàn tỉnh nghỉ học từ ngày mai 4022020 đến hết ngày 9022020. sáng cùng ngày, giám đốc sở gdđt cũng có văn bản: sở giáo dục và đào tạo yêu cầu trưởng phòng giáo dục và đào tạo các huyện, thị xã, thành phố, hiệu trưởng các trường thpt và trực thuộc sau đây gọi chung là các thủ trưởng các... cơ sở giáo dục tạm thời cho học sinh nghỉ học để triển khai công tác phòng, chống dịch bệnh viêm đường hô hấp cấp do chủng mới của vi rút corona gây ra, cụ thể như sau: 1. các cơ sở giáo dục mầm non, phổ thông, gdtx tạm thời cho học sinh nghỉ học từ ngày 04022020 cho đến hết ngày 09022020. 2. trong thời gian học sinh nghỉ học, thủ trưởng các cơ sở giáo dục chủ động phối hợp chặt chẽ với các cơ quan y tế địa phương trong việc vệ sinh môi trường, phun thuốc khử khuẩn tại trường học. 3. các cơ sở giáo dục xây dựng kế hoạch học bù cho học sinh để đảm bảo chương trình, kế hoạch dạy học theo quy định. 4. thủ trưởng các cơ sở giáo dục thông báo cho phụ huynh học sinh thường xuyên cập nhật thông tin trên các phương tiện thông tin đại chúng, có biện pháp phòng, chống bệnh cho con em mình. đề nghị phụ huynh phối hợp quản lý, chăm sóc học sinh trong thời gian nghỉ học. 5. thường xuyên theo dõi, cập nhật thông tin diễn biến của dịch bệnh, cách phòng, chống trên các phương tiện thông tin đại chúng và ý kiến chỉ đạo của sở qua hệ thống email công vụ có kế hoạch bố trí cán bộ quản lý, giáo viên trực và bảo vệ an toàn cơ quan, đơn vị theo đúng quy định trong ngày nghỉ tăng cường công tác phòng chống cháy nổ. chủ động phối hợp với các cơ quan chức năng địa phương đảm bảo an toàn, an ninh trật tự. 6. không cử học sinh tham gia cổ động giao quân trong ngày 11022020. nguồn: sở gd đt bình định, linh nguyễn xem thêm",0
"theo chuyên gia bảo mật võ đỗ thắng giám đốc trung tâm an ninh mạng athena, việc ứng dụng faceapp tung ra các tính năng biến trẻ thành già vào tháng 6.2019 hay tính năng chuyển giới tại thời điểm hiện nay chỉ là vấn đề bề nổi. còn bề chìm, đó là thu thập dữ liệu, mục đích kinh doanh",0
"đấy, giảm vài đồng, tăng thì đến nhanh. điện và xăng là bộ đôi cùng tiến",0
"hai mỹ nhân đình đám của vbiz thường xuyên đeo nhẫn ở ngón tay út, và đây chính là lí do. đối với phái đẹp nói chung và những mỹ nhân đình đám của vbiz nói riêng, trang sức như nhẫn, hoa tai hay dây chuyền đều không thể thiếu trong mỗi lần xuất hiện. khác với nhiều mỹ nhân, thanh hằng và chi pu thường gắn liền với chiếc nhẫn bạc nhỏ xinh ở ngón tay út. ngoài việc tăng tính thẩm mỹ, thì chiếc nhẫn này còn có ý nghĩa rất đặc biệt đối với họ. siêu mẫu thanh hằng từng chia sẻ vui trên trang cá nhân rằng: nghe nói đeo nhẫn ở ngón tay út này để chống tiểu nhân. nên đeo ngay và luôn. đeo nhẫn ngón út sẽ tăng sự thông minh trong mỗi người bên cạnh đó còn đề phòng kẻ xấu hãm hại. ngoài ra còn thể hiện bạn là một người có tính cách nhẹ nhàng và dường như hơi khiêm tốn. thanh hằng thường xuyên đeo nhẫn ở ngón tay út của cô, nữ siêu mẫu kết hợp trang phục khéo léo mang tông màu trắng đen để tôn vinh được món phụ kiện nhỏ xinh này. vẻ đẹp quyền lực và sắc lạnh của cô rất phù hợp với những món phụ kiện tinh giản, sang trọng. đeo nhẫn ngón út sẽ tăng sự thông minh trong mỗi người bên cạnh đó còn đề phòng kẻ xấu hãm hại. ngoài ra còn thể hiện bạn là một người có tính cách nhẹ nhàng và dường như hơi khiêm tốn. có lẽ như chi pu cũng học hỏi theo đàn chị, khi chiếc nhẫn bạc luôn hiện hữu trên ngón tay út của cô. dù ở bất cứ nơi đâu, nữ diễn viên cũng luôn mang theo món phụ kiện này bên mình. diện váy dạ hội lộng lẫy vẫn không quên chiếc nhẫn nhỏ xinh. theo an bình ảnh: tổng hợp khám phá",1
"hy vọng anh cùng với trường, giám đốc công an tỉnh làm cho ra ngô, ra khoai vụ đường nhuệ",0
